timestamp,zone_id,zone_type,month,day_of_week,hour,season,is_festival,festival_name,waste_generated_kg,fill_level
2023-04-25 18:00:00,6,commercial,4,1,18,summer,0,None,178.9,11.9
2023-04-25 22:00:00,1,commercial,4,1,22,summer,0,None,181.3,12.1
2023-04-25 22:00:00,2,residential,4,1,22,summer,0,None,61.8,4.1
2023-04-25 22:00:00,3,market,4,1,22,summer,0,None,276.4,18.4
2023-04-25 22:00:00,4,industrial,4,1,22,summer,0,None,124.0,8.3
2023-04-25 22:00:00,5,residential,4,1,22,summer,0,None,76.4,5.1
2023-04-25 22:00:00,6,commercial,4,1,22,summer,0,None,223.5,14.9
2023-04-26 06:00:00,1,commercial,4,2,6,summer,0,None,108.4,7.2
2023-04-26 06:00:00,2,residential,4,2,6,summer,0,None,79.9,5.3
2023-04-26 06:00:00,3,market,4,2,6,summer,0,None,128.0,8.5
2023-04-26 06:00:00,4,industrial,4,2,6,summer,0,None,125.2,8.3
2023-04-26 06:00:00,5,residential,4,2,6,summer,0,None,111.2,7.4
2023-04-26 06:00:00,6,commercial,4,2,6,summer,0,None,127.3,8.5
2023-04-26 12:00:00,1,commercial,4,2,12,summer,0,None,131.1,8.7
2023-04-26 12:00:00,2,residential,4,2,12,summer,0,None,70.0,4.7
2023-04-26 12:00:00,3,market,4,2,12,summer,0,None,146.3,9.8
2023-04-26 12:00:00,4,industrial,4,2,12,summer,0,None,137.7,9.2
2023-04-26 12:00:00,5,residential,4,2,12,summer,0,None,75.1,5.0
2023-04-26 12:00:00,6,commercial,4,2,12,summer,0,None,134.0,8.9
2023-04-26 18:00:00,1,commercial,4,2,18,summer,0,None,178.9,11.9
2023-04-26 18:00:00,2,residential,4,2,18,summer,0,None,96.1,6.4
2023-04-26 18:00:00,3,market,4,2,18,summer,0,None,194.8,13.0
2023-04-26 18:00:00,4,industrial,4,2,18,summer,0,None,171.9,11.5
2023-04-26 18:00:00,5,residential,4,2,18,summer,0,None,122.2,8.1
2023-04-26 18:00:00,6,commercial,4,2,18,summer,0,None,196.4,13.1
2023-04-26 22:00:00,1,commercial,4,2,22,summer,0,None,193.7,12.9
2023-04-26 22:00:00,2,residential,4,2,22,summer,0,None,56.8,3.8
2023-04-26 22:00:00,3,market,4,2,22,summer,0,None,314.2,20.9
2023-04-26 22:00:00,4,industrial,4,2,22,summer,0,None,100.5,6.7
2023-04-26 22:00:00,5,residential,4,2,22,summer,0,None,73.5,4.9
2023-04-26 22:00:00,6,commercial,4,2,22,summer,0,None,274.4,18.3
2023-04-27 06:00:00,1,commercial,4,3,6,summer,0,None,137.1,9.1
2023-04-27 06:00:00,2,residential,4,3,6,summer,0,None,95.1,6.3
2023-04-27 06:00:00,3,market,4,3,6,summer,0,None,144.0,9.6
2023-04-27 06:00:00,4,industrial,4,3,6,summer,0,None,111.0,7.4
2023-04-27 06:00:00,5,residential,4,3,6,summer,0,None,90.8,6.1
2023-04-27 06:00:00,6,commercial,4,3,6,summer,0,None,159.9,10.7
2023-04-27 12:00:00,1,commercial,4,3,12,summer,0,None,99.9,6.7
2023-04-27 12:00:00,2,residential,4,3,12,summer,0,None,59.4,4.0
2023-04-27 12:00:00,3,market,4,3,12,summer,0,None,124.6,8.3
2023-04-27 12:00:00,4,industrial,4,3,12,summer,0,None,114.6,7.6
2023-04-27 12:00:00,5,residential,4,3,12,summer,0,None,71.8,4.8
2023-04-27 12:00:00,6,commercial,4,3,12,summer,0,None,125.2,8.3
2023-04-27 18:00:00,1,commercial,4,3,18,summer,0,None,159.5,10.6
2023-04-27 18:00:00,2,residential,4,3,18,summer,0,None,105.2,7.0
2023-04-27 18:00:00,3,market,4,3,18,summer,0,None,208.1,13.9
2023-04-27 18:00:00,4,industrial,4,3,18,summer,0,None,172.0,11.5
2023-04-27 18:00:00,5,residential,4,3,18,summer,0,None,129.4,8.6
2023-04-27 18:00:00,6,commercial,4,3,18,summer,0,None,250.9,16.7
2023-04-27 22:00:00,1,commercial,4,3,22,summer,0,None,192.4,12.8
2023-04-27 22:00:00,2,residential,4,3,22,summer,0,None,55.6,3.7
2023-04-27 22:00:00,3,market,4,3,22,summer,0,None,246.4,16.4
2023-04-27 22:00:00,4,industrial,4,3,22,summer,0,None,143.3,9.6
2023-04-27 22:00:00,5,residential,4,3,22,summer,0,None,76.7,5.1
2023-04-27 22:00:00,6,commercial,4,3,22,summer,0,None,297.5,19.8
2023-04-28 06:00:00,1,commercial,4,4,6,summer,0,None,130.5,8.7
2023-04-28 06:00:00,2,residential,4,4,6,summer,0,None,85.1,5.7
2023-04-28 06:00:00,3,market,4,4,6,summer,0,None,160.1,10.7
2023-04-28 06:00:00,4,industrial,4,4,6,summer,0,None,136.2,9.1
2023-04-28 06:00:00,5,residential,4,4,6,summer,0,None,93.4,6.2
2023-04-28 06:00:00,6,commercial,4,4,6,summer,0,None,115.1,7.7
2023-04-28 12:00:00,1,commercial,4,4,12,summer,0,None,119.2,7.9
2023-04-28 12:00:00,2,residential,4,4,12,summer,0,None,68.8,4.6
2023-04-28 12:00:00,3,market,4,4,12,summer,0,None,130.5,8.7
2023-04-28 12:00:00,4,industrial,4,4,12,summer,0,None,133.0,8.9
2023-04-28 12:00:00,5,residential,4,4,12,summer,0,None,78.9,5.3
2023-04-28 12:00:00,6,commercial,4,4,12,summer,0,None,142.7,9.5
2023-04-28 18:00:00,1,commercial,4,4,18,summer,0,None,189.6,12.6
2023-04-28 18:00:00,2,residential,4,4,18,summer,0,None,92.0,6.1
2023-04-28 18:00:00,3,market,4,4,18,summer,0,None,207.1,13.8
2023-04-28 18:00:00,4,industrial,4,4,18,summer,0,None,169.9,11.3
2023-04-28 18:00:00,5,residential,4,4,18,summer,0,None,97.0,6.5
2023-04-28 18:00:00,6,commercial,4,4,18,summer,0,None,169.4,11.3
2023-04-28 22:00:00,1,commercial,4,4,22,summer,0,None,222.8,14.9
2023-04-28 22:00:00,2,residential,4,4,22,summer,0,None,50.5,3.4
2023-04-28 22:00:00,3,market,4,4,22,summer,0,None,239.5,16.0
2023-04-28 22:00:00,4,industrial,4,4,22,summer,0,None,141.1,9.4
2023-04-28 22:00:00,5,residential,4,4,22,summer,0,None,68.7,4.6
2023-04-28 22:00:00,6,commercial,4,4,22,summer,0,None,302.9,20.2
2023-04-29 06:00:00,1,commercial,4,5,6,summer,0,None,169.5,11.3
2023-04-29 06:00:00,2,residential,4,5,6,summer,0,None,71.9,4.8
2023-04-29 06:00:00,3,market,4,5,6,summer,0,None,129.4,8.6
2023-04-29 06:00:00,4,industrial,4,5,6,summer,0,None,58.7,3.9
2023-04-29 06:00:00,5,residential,4,5,6,summer,0,None,119.4,8.0
2023-04-29 06:00:00,6,commercial,4,5,6,summer,0,None,169.7,11.3
2023-04-29 12:00:00,1,commercial,4,5,12,summer,0,None,163.4,10.9
2023-04-29 12:00:00,2,residential,4,5,12,summer,0,None,53.9,3.6
2023-04-29 12:00:00,3,market,4,5,12,summer,0,None,166.2,11.1
2023-04-29 12:00:00,4,industrial,4,5,12,summer,0,None,49.9,3.3
2023-04-29 12:00:00,5,residential,4,5,12,summer,0,None,58.4,3.9
2023-04-29 12:00:00,6,commercial,4,5,12,summer,0,None,177.7,11.8
2023-04-29 18:00:00,1,commercial,4,5,18,summer,0,None,246.4,16.4
2023-04-29 18:00:00,2,residential,4,5,18,summer,0,None,101.4,6.8
2023-04-29 18:00:00,3,market,4,5,18,summer,0,None,193.3,12.9
2023-04-29 18:00:00,4,industrial,4,5,18,summer,0,None,79.6,5.3
2023-04-29 18:00:00,5,residential,4,5,18,summer,0,None,120.4,8.0
2023-04-29 18:00:00,6,commercial,4,5,18,summer,0,None,333.1,22.2
2023-04-29 22:00:00,1,commercial,4,5,22,summer,0,None,335.6,22.4
2023-04-29 22:00:00,2,residential,4,5,22,summer,0,None,65.2,4.3
2023-04-29 22:00:00,3,market,4,5,22,summer,0,None,240.3,16.0
2023-04-29 22:00:00,4,industrial,4,5,22,summer,0,None,66.1,4.4
2023-04-29 22:00:00,5,residential,4,5,22,summer,0,None,66.4,4.4
2023-04-29 22:00:00,6,commercial,4,5,22,summer,0,None,305.5,20.4
2023-04-30 06:00:00,1,commercial,4,6,6,summer,0,None,202.0,13.5
2023-04-30 06:00:00,2,residential,4,6,6,summer,0,None,95.3,6.4
2023-04-30 06:00:00,3,market,4,6,6,summer,0,None,140.8,9.4
2023-04-30 06:00:00,4,industrial,4,6,6,summer,0,None,54.9,3.7
2023-04-30 06:00:00,5,residential,4,6,6,summer,0,None,98.9,6.6
2023-04-30 06:00:00,6,commercial,4,6,6,summer,0,None,185.0,12.3
2023-04-30 12:00:00,1,commercial,4,6,12,summer,0,None,186.5,12.4
2023-04-30 12:00:00,2,residential,4,6,12,summer,0,None,62.3,4.2
2023-04-30 12:00:00,3,market,4,6,12,summer,0,None,145.5,9.7
2023-04-30 12:00:00,4,industrial,4,6,12,summer,0,None,63.1,4.2
2023-04-30 12:00:00,5,residential,4,6,12,summer,0,None,61.2,4.1
2023-04-30 12:00:00,6,commercial,4,6,12,summer,0,None,212.2,14.1
2023-04-30 18:00:00,1,commercial,4,6,18,summer,0,None,212.7,14.2
2023-04-30 18:00:00,2,residential,4,6,18,summer,0,None,107.5,7.2
2023-04-30 18:00:00,3,market,4,6,18,summer,0,None,221.8,14.8
2023-04-30 18:00:00,4,industrial,4,6,18,summer,0,None,77.4,5.2
2023-04-30 18:00:00,5,residential,4,6,18,summer,0,None,115.8,7.7
2023-04-30 18:00:00,6,commercial,4,6,18,summer,0,None,318.3,21.2
2023-04-30 22:00:00,1,commercial,4,6,22,summer,0,None,325.6,21.7
2023-04-30 22:00:00,2,residential,4,6,22,summer,0,None,62.0,4.1
2023-04-30 22:00:00,3,market,4,6,22,summer,0,None,316.9,21.1
2023-04-30 22:00:00,4,industrial,4,6,22,summer,0,None,67.3,4.5
2023-04-30 22:00:00,5,residential,4,6,22,summer,0,None,71.2,4.7
2023-04-30 22:00:00,6,commercial,4,6,22,summer,0,None,339.7,22.6
2023-05-01 06:00:00,1,commercial,5,0,6,summer,0,None,138.6,9.2
2023-05-01 06:00:00,2,residential,5,0,6,summer,0,None,85.5,5.7
2023-05-01 06:00:00,3,market,5,0,6,summer,0,None,126.2,8.4
2023-05-01 06:00:00,4,industrial,5,0,6,summer,0,None,132.8,8.9
2023-05-01 06:00:00,5,residential,5,0,6,summer,0,None,81.8,5.5
2023-05-01 06:00:00,6,commercial,5,0,6,summer,0,None,127.7,8.5
2023-05-01 12:00:00,1,commercial,5,0,12,summer,0,None,126.1,8.4
2023-05-01 12:00:00,2,residential,5,0,12,summer,0,None,66.3,4.4
2023-05-01 12:00:00,3,market,5,0,12,summer,0,None,131.5,8.8
2023-05-01 12:00:00,4,industrial,5,0,12,summer,0,None,100.8,6.7
2023-05-01 12:00:00,5,residential,5,0,12,summer,0,None,77.9,5.2
2023-05-01 12:00:00,6,commercial,5,0,12,summer,0,None,135.5,9.0
2023-05-01 18:00:00,1,commercial,5,0,18,summer,0,None,167.1,11.1
2023-05-01 18:00:00,2,residential,5,0,18,summer,0,None,103.7,6.9
2023-05-01 18:00:00,3,market,5,0,18,summer,0,None,248.7,16.6
2023-05-01 18:00:00,4,industrial,5,0,18,summer,0,None,188.1,12.5
2023-05-01 18:00:00,5,residential,5,0,18,summer,0,None,89.8,6.0
2023-05-01 18:00:00,6,commercial,5,0,18,summer,0,None,218.7,14.6
2023-05-01 22:00:00,1,commercial,5,0,22,summer,0,None,210.3,14.0
2023-05-01 22:00:00,2,residential,5,0,22,summer,0,None,58.7,3.9
2023-05-01 22:00:00,3,market,5,0,22,summer,0,None,241.1,16.1
2023-05-01 22:00:00,4,industrial,5,0,22,summer,0,None,142.8,9.5
2023-05-01 22:00:00,5,residential,5,0,22,summer,0,None,77.2,5.1
2023-05-01 22:00:00,6,commercial,5,0,22,summer,0,None,253.5,16.9
2023-05-02 06:00:00,1,commercial,5,1,6,summer,0,None,125.2,8.3
2023-05-02 06:00:00,2,residential,5,1,6,summer,0,None,95.3,6.4
2023-05-02 06:00:00,3,market,5,1,6,summer,0,None,168.7,11.2
2023-05-02 06:00:00,4,industrial,5,1,6,summer,0,None,126.0,8.4
2023-05-02 06:00:00,5,residential,5,1,6,summer,0,None,115.5,7.7
2023-05-02 06:00:00,6,commercial,5,1,6,summer,0,None,149.2,9.9
2023-05-02 12:00:00,1,commercial,5,1,12,summer,0,None,131.4,8.8
2023-05-02 12:00:00,2,residential,5,1,12,summer,0,None,65.0,4.3
2023-05-02 12:00:00,3,market,5,1,12,summer,0,None,171.3,11.4
2023-05-02 12:00:00,4,industrial,5,1,12,summer,0,None,102.3,6.8
2023-05-02 12:00:00,5,residential,5,1,12,summer,0,None,67.5,4.5
2023-05-02 12:00:00,6,commercial,5,1,12,summer,0,None,115.2,7.7
2023-05-02 18:00:00,1,commercial,5,1,18,summer,0,None,209.2,13.9
2023-05-02 18:00:00,2,residential,5,1,18,summer,0,None,85.4,5.7
2023-05-02 18:00:00,3,market,5,1,18,summer,0,None,241.7,16.1
2023-05-02 18:00:00,4,industrial,5,1,18,summer,0,None,153.0,10.2
2023-05-02 18:00:00,5,residential,5,1,18,summer,0,None,114.8,7.7
2023-05-02 18:00:00,6,commercial,5,1,18,summer,0,None,233.3,15.6
2023-05-02 22:00:00,1,commercial,5,1,22,summer,0,None,187.4,12.5
2023-05-02 22:00:00,2,residential,5,1,22,summer,0,None,60.4,4.0
2023-05-02 22:00:00,3,market,5,1,22,summer,0,None,247.0,16.5
2023-05-02 22:00:00,4,industrial,5,1,22,summer,0,None,134.5,9.0
2023-05-02 22:00:00,5,residential,5,1,22,summer,0,None,70.7,4.7
2023-05-02 22:00:00,6,commercial,5,1,22,summer,0,None,286.2,19.1
2023-05-03 06:00:00,1,commercial,5,2,6,summer,0,None,136.2,9.1
2023-05-03 06:00:00,2,residential,5,2,6,summer,0,None,99.2,6.6
2023-05-03 06:00:00,3,market,5,2,6,summer,0,None,155.6,10.4
2023-05-03 06:00:00,4,industrial,5,2,6,summer,0,None,114.2,7.6
2023-05-03 06:00:00,5,residential,5,2,6,summer,0,None,93.5,6.2
2023-05-03 06:00:00,6,commercial,5,2,6,summer,0,None,129.9,8.7
2023-05-03 12:00:00,1,commercial,5,2,12,summer,0,None,99.5,6.6
2023-05-03 12:00:00,2,residential,5,2,12,summer,0,None,54.3,3.6
2023-05-03 12:00:00,3,market,5,2,12,summer,0,None,128.5,8.6
2023-05-03 12:00:00,4,industrial,5,2,12,summer,0,None,111.1,7.4
2023-05-03 12:00:00,5,residential,5,2,12,summer,0,None,59.0,3.9
2023-05-03 12:00:00,6,commercial,5,2,12,summer,0,None,155.0,10.3
2023-05-03 18:00:00,1,commercial,5,2,18,summer,0,None,143.0,9.5
2023-05-03 18:00:00,2,residential,5,2,18,summer,0,None,93.6,6.2
2023-05-03 18:00:00,3,market,5,2,18,summer,0,None,249.5,16.6
2023-05-03 18:00:00,4,industrial,5,2,18,summer,0,None,167.3,11.2
2023-05-03 18:00:00,5,residential,5,2,18,summer,0,None,119.6,8.0
2023-05-03 18:00:00,6,commercial,5,2,18,summer,0,None,205.9,13.7
2023-05-03 22:00:00,1,commercial,5,2,22,summer,0,None,191.0,12.7
2023-05-03 22:00:00,2,residential,5,2,22,summer,0,None,57.0,3.8
2023-05-03 22:00:00,3,market,5,2,22,summer,0,None,221.9,14.8
2023-05-03 22:00:00,4,industrial,5,2,22,summer,0,None,116.2,7.7
2023-05-03 22:00:00,5,residential,5,2,22,summer,0,None,60.6,4.0
2023-05-03 22:00:00,6,commercial,5,2,22,summer,0,None,262.4,17.5
2023-05-04 06:00:00,1,commercial,5,3,6,summer,0,None,120.5,8.0
2023-05-04 06:00:00,2,residential,5,3,6,summer,0,None,72.7,4.8
2023-05-04 06:00:00,3,market,5,3,6,summer,0,None,157.0,10.5
2023-05-04 06:00:00,4,industrial,5,3,6,summer,0,None,135.5,9.0
2023-05-04 06:00:00,5,residential,5,3,6,summer,0,None,91.8,6.1
2023-05-04 06:00:00,6,commercial,5,3,6,summer,0,None,159.4,10.6
2023-05-04 12:00:00,1,commercial,5,3,12,summer,0,None,99.2,6.6
2023-05-04 12:00:00,2,residential,5,3,12,summer,0,None,59.3,4.0
2023-05-04 12:00:00,3,market,5,3,12,summer,0,None,158.8,10.6
2023-05-04 12:00:00,4,industrial,5,3,12,summer,0,None,134.2,8.9
2023-05-04 12:00:00,5,residential,5,3,12,summer,0,None,69.6,4.6
2023-05-04 12:00:00,6,commercial,5,3,12,summer,0,None,123.7,8.2
2023-05-04 18:00:00,1,commercial,5,3,18,summer,0,None,196.7,13.1
2023-05-04 18:00:00,2,residential,5,3,18,summer,0,None,99.5,6.6
2023-05-04 18:00:00,3,market,5,3,18,summer,0,None,199.5,13.3
2023-05-04 18:00:00,4,industrial,5,3,18,summer,0,None,167.7,11.2
2023-05-04 18:00:00,5,residential,5,3,18,summer,0,None,89.4,6.0
2023-05-04 18:00:00,6,commercial,5,3,18,summer,0,None,194.9,13.0
2023-05-04 22:00:00,1,commercial,5,3,22,summer,0,None,169.2,11.3
2023-05-04 22:00:00,2,residential,5,3,22,summer,0,None,56.4,3.8
2023-05-04 22:00:00,3,market,5,3,22,summer,0,None,318.1,21.2
2023-05-04 22:00:00,4,industrial,5,3,22,summer,0,None,112.6,7.5
2023-05-04 22:00:00,5,residential,5,3,22,summer,0,None,85.9,5.7
2023-05-04 22:00:00,6,commercial,5,3,22,summer,0,None,251.3,16.8
2023-05-05 06:00:00,1,commercial,5,4,6,summer,0,None,123.1,8.2
2023-05-05 06:00:00,2,residential,5,4,6,summer,0,None,76.9,5.1
2023-05-05 06:00:00,3,market,5,4,6,summer,0,None,133.6,8.9
2023-05-05 06:00:00,4,industrial,5,4,6,summer,0,None,122.1,8.1
2023-05-05 06:00:00,5,residential,5,4,6,summer,0,None,116.0,7.7
2023-05-05 06:00:00,6,commercial,5,4,6,summer,0,None,163.1,10.9
2023-05-05 12:00:00,1,commercial,5,4,12,summer,0,None,111.9,7.5
2023-05-05 12:00:00,2,residential,5,4,12,summer,0,None,49.8,3.3
2023-05-05 12:00:00,3,market,5,4,12,summer,0,None,144.3,9.6
2023-05-05 12:00:00,4,industrial,5,4,12,summer,0,None,104.7,7.0
2023-05-05 12:00:00,5,residential,5,4,12,summer,0,None,69.1,4.6
2023-05-05 12:00:00,6,commercial,5,4,12,summer,0,None,158.0,10.5
2023-05-05 18:00:00,1,commercial,5,4,18,summer,0,None,186.5,12.4
2023-05-05 18:00:00,2,residential,5,4,18,summer,0,None,98.6,6.6
2023-05-05 18:00:00,3,market,5,4,18,summer,0,None,198.0,13.2
2023-05-05 18:00:00,4,industrial,5,4,18,summer,0,None,176.0,11.7
2023-05-05 18:00:00,5,residential,5,4,18,summer,0,None,122.4,8.2
2023-05-05 18:00:00,6,commercial,5,4,18,summer,0,None,210.8,14.1
2023-05-05 22:00:00,1,commercial,5,4,22,summer,0,None,179.6,12.0
2023-05-05 22:00:00,2,residential,5,4,22,summer,0,None,71.2,4.7
2023-05-05 22:00:00,3,market,5,4,22,summer,0,None,272.3,18.2
2023-05-05 22:00:00,4,industrial,5,4,22,summer,0,None,124.0,8.3
2023-05-05 22:00:00,5,residential,5,4,22,summer,0,None,72.2,4.8
2023-05-05 22:00:00,6,commercial,5,4,22,summer,0,None,263.4,17.6
2023-05-06 06:00:00,1,commercial,5,5,6,summer,0,None,164.4,11.0
2023-05-06 06:00:00,2,residential,5,5,6,summer,0,None,71.2,4.7
2023-05-06 06:00:00,3,market,5,5,6,summer,0,None,152.7,10.2
2023-05-06 06:00:00,4,industrial,5,5,6,summer,0,None,62.1,4.1
2023-05-06 06:00:00,5,residential,5,5,6,summer,0,None,90.6,6.0
2023-05-06 06:00:00,6,commercial,5,5,6,summer,0,None,239.2,15.9
2023-05-06 12:00:00,1,commercial,5,5,12,summer,0,None,170.5,11.4
2023-05-06 12:00:00,2,residential,5,5,12,summer,0,None,50.0,3.3
2023-05-06 12:00:00,3,market,5,5,12,summer,0,None,124.0,8.3
2023-05-06 12:00:00,4,industrial,5,5,12,summer,0,None,55.6,3.7
2023-05-06 12:00:00,5,residential,5,5,12,summer,0,None,77.7,5.2
2023-05-06 12:00:00,6,commercial,5,5,12,summer,0,None,204.7,13.6
2023-05-06 18:00:00,1,commercial,5,5,18,summer,0,None,237.1,15.8
2023-05-06 18:00:00,2,residential,5,5,18,summer,0,None,82.8,5.5
2023-05-06 18:00:00,3,market,5,5,18,summer,0,None,221.7,14.8
2023-05-06 18:00:00,4,industrial,5,5,18,summer,0,None,74.1,4.9
2023-05-06 18:00:00,5,residential,5,5,18,summer,0,None,128.0,8.5
2023-05-06 18:00:00,6,commercial,5,5,18,summer,0,None,306.7,20.4
2023-05-06 22:00:00,1,commercial,5,5,22,summer,0,None,340.2,22.7
2023-05-06 22:00:00,2,residential,5,5,22,summer,0,None,53.7,3.6
2023-05-06 22:00:00,3,market,5,5,22,summer,0,None,290.4,19.4
2023-05-06 22:00:00,4,industrial,5,5,22,summer,0,None,53.9,3.6
2023-05-06 22:00:00,5,residential,5,5,22,summer,0,None,79.3,5.3
2023-05-06 22:00:00,6,commercial,5,5,22,summer,0,None,438.1,29.2
2023-05-07 06:00:00,1,commercial,5,6,6,summer,0,None,207.8,13.9
2023-05-07 06:00:00,2,residential,5,6,6,summer,0,None,92.6,6.2
2023-05-07 06:00:00,3,market,5,6,6,summer,0,None,173.4,11.6
2023-05-07 06:00:00,4,industrial,5,6,6,summer,0,None,60.8,4.1
2023-05-07 06:00:00,5,residential,5,6,6,summer,0,None,83.1,5.5
2023-05-07 06:00:00,6,commercial,5,6,6,summer,0,None,251.9,16.8
2023-05-07 12:00:00,1,commercial,5,6,12,summer,0,None,175.0,11.7
2023-05-07 12:00:00,2,residential,5,6,12,summer,0,None,70.0,4.7
2023-05-07 12:00:00,3,market,5,6,12,summer,0,None,150.5,10.0
2023-05-07 12:00:00,4,industrial,5,6,12,summer,0,None,68.0,4.5
2023-05-07 12:00:00,5,residential,5,6,12,summer,0,None,61.3,4.1
2023-05-07 12:00:00,6,commercial,5,6,12,summer,0,None,209.5,14.0
2023-05-07 18:00:00,1,commercial,5,6,18,summer,0,None,283.2,18.9
2023-05-07 18:00:00,2,residential,5,6,18,summer,0,None,91.3,6.1
2023-05-07 18:00:00,3,market,5,6,18,summer,0,None,261.7,17.4
2023-05-07 18:00:00,4,industrial,5,6,18,summer,0,None,92.9,6.2
2023-05-07 18:00:00,5,residential,5,6,18,summer,0,None,112.6,7.5
2023-05-07 18:00:00,6,commercial,5,6,18,summer,0,None,313.0,20.9
2023-05-07 22:00:00,1,commercial,5,6,22,summer,0,None,270.0,18.0
2023-05-07 22:00:00,2,residential,5,6,22,summer,0,None,69.4,4.6
2023-05-07 22:00:00,3,market,5,6,22,summer,0,None,311.5,20.8
2023-05-07 22:00:00,4,industrial,5,6,22,summer,0,None,63.6,4.2
2023-05-07 22:00:00,5,residential,5,6,22,summer,0,None,67.6,4.5
2023-05-07 22:00:00,6,commercial,5,6,22,summer,0,None,316.6,21.1
2023-05-08 06:00:00,1,commercial,5,0,6,summer,0,None,109.3,7.3
2023-05-08 06:00:00,2,residential,5,0,6,summer,0,None,73.5,4.9
2023-05-08 06:00:00,3,market,5,0,6,summer,0,None,166.4,11.1
2023-05-08 06:00:00,4,industrial,5,0,6,summer,0,None,142.9,9.5
2023-05-08 06:00:00,5,residential,5,0,6,summer,0,None,120.3,8.0
2023-05-08 06:00:00,6,commercial,5,0,6,summer,0,None,134.8,9.0
2023-05-08 12:00:00,1,commercial,5,0,12,summer,0,None,140.2,9.3
2023-05-08 12:00:00,2,residential,5,0,12,summer,0,None,61.4,4.1
2023-05-08 12:00:00,3,market,5,0,12,summer,0,None,173.4,11.6
2023-05-08 12:00:00,4,industrial,5,0,12,summer,0,None,118.3,7.9
2023-05-08 12:00:00,5,residential,5,0,12,summer,0,None,84.0,5.6
2023-05-08 12:00:00,6,commercial,5,0,12,summer,0,None,168.2,11.2
2023-05-08 18:00:00,1,commercial,5,0,18,summer,0,None,145.4,9.7
2023-05-08 18:00:00,2,residential,5,0,18,summer,0,None,76.5,5.1
2023-05-08 18:00:00,3,market,5,0,18,summer,0,None,218.9,14.6
2023-05-08 18:00:00,4,industrial,5,0,18,summer,0,None,161.4,10.8
2023-05-08 18:00:00,5,residential,5,0,18,summer,0,None,112.7,7.5
2023-05-08 18:00:00,6,commercial,5,0,18,summer,0,None,247.0,16.5
2023-05-08 22:00:00,1,commercial,5,0,22,summer,0,None,196.1,13.1
2023-05-08 22:00:00,2,residential,5,0,22,summer,0,None,62.8,4.2
2023-05-08 22:00:00,3,market,5,0,22,summer,0,None,296.1,19.7
2023-05-08 22:00:00,4,industrial,5,0,22,summer,0,None,134.5,9.0
2023-05-08 22:00:00,5,residential,5,0,22,summer,0,None,61.6,4.1
2023-05-08 22:00:00,6,commercial,5,0,22,summer,0,None,257.9,17.2
2023-05-09 06:00:00,1,commercial,5,1,6,summer,0,None,109.3,7.3
2023-05-09 06:00:00,2,residential,5,1,6,summer,0,None,81.8,5.5
2023-05-09 06:00:00,3,market,5,1,6,summer,0,None,135.2,9.0
2023-05-09 06:00:00,4,industrial,5,1,6,summer,0,None,128.6,8.6
2023-05-09 06:00:00,5,residential,5,1,6,summer,0,None,111.2,7.4
2023-05-09 06:00:00,6,commercial,5,1,6,summer,0,None,121.7,8.1
2023-05-09 12:00:00,1,commercial,5,1,12,summer,0,None,106.9,7.1
2023-05-09 12:00:00,2,residential,5,1,12,summer,0,None,59.2,3.9
2023-05-09 12:00:00,3,market,5,1,12,summer,0,None,139.8,9.3
2023-05-09 12:00:00,4,industrial,5,1,12,summer,0,None,127.3,8.5
2023-05-09 12:00:00,5,residential,5,1,12,summer,0,None,77.0,5.1
2023-05-09 12:00:00,6,commercial,5,1,12,summer,0,None,123.5,8.2
2023-05-09 18:00:00,1,commercial,5,1,18,summer,0,None,166.5,11.1
2023-05-09 18:00:00,2,residential,5,1,18,summer,0,None,97.2,6.5
2023-05-09 18:00:00,3,market,5,1,18,summer,0,None,213.5,14.2
2023-05-09 18:00:00,4,industrial,5,1,18,summer,0,None,174.0,11.6
2023-05-09 18:00:00,5,residential,5,1,18,summer,0,None,116.2,7.7
2023-05-09 18:00:00,6,commercial,5,1,18,summer,0,None,170.7,11.4
2023-05-09 22:00:00,1,commercial,5,1,22,summer,0,None,200.0,13.3
2023-05-09 22:00:00,2,residential,5,1,22,summer,0,None,52.6,3.5
2023-05-09 22:00:00,3,market,5,1,22,summer,0,None,315.1,21.0
2023-05-09 22:00:00,4,industrial,5,1,22,summer,0,None,107.1,7.1
2023-05-09 22:00:00,5,residential,5,1,22,summer,0,None,61.1,4.1
2023-05-09 22:00:00,6,commercial,5,1,22,summer,0,None,240.2,16.0
2023-05-10 06:00:00,1,commercial,5,2,6,summer,0,None,93.6,6.2
2023-05-10 06:00:00,2,residential,5,2,6,summer,0,None,74.5,5.0
2023-05-10 06:00:00,3,market,5,2,6,summer,0,None,150.2,10.0
2023-05-10 06:00:00,4,industrial,5,2,6,summer,0,None,137.2,9.1
2023-05-10 06:00:00,5,residential,5,2,6,summer,0,None,106.3,7.1
2023-05-10 06:00:00,6,commercial,5,2,6,summer,0,None,167.8,11.2
2023-05-10 12:00:00,1,commercial,5,2,12,summer,0,None,94.3,6.3
2023-05-10 12:00:00,2,residential,5,2,12,summer,0,None,55.7,3.7
2023-05-10 12:00:00,3,market,5,2,12,summer,0,None,154.2,10.3
2023-05-10 12:00:00,4,industrial,5,2,12,summer,0,None,135.6,9.0
2023-05-10 12:00:00,5,residential,5,2,12,summer,0,None,81.7,5.4
